log2foldchange,FC,pvalue,padjust,gene_name
0.84954500355707,1.80193254301102,0.000793790717715,0.014430846166468,Gm43660
0.845657606169458,1.79708370195762,1.70E-06,7.81E-05,F11r
0.841914974865357,1.79242775941715,3.25E-07,1.78E-05,Tnfrsf21
0.839929741036355,1.78996296889014,3.13E-05,0.000988707203412,A530064D06Rik
0.838924061558262,1.78871564932596,5.61E-06,0.000228325798425,Arhgef40
0.836732225540977,1.78600017960565,0.000257460786286,0.005658861462516,Apoc2
0.826602975157233,1.77350448064906,0.002460595543309,0.034896555774866,Asap3
0.819955089359002,1.76535103690568,0.000172855289137,0.004071842967684,Ccdc114
0.817136062846644,1.76190490845156,1.21E-06,5.83E-05,Pde2a
0.816836111104604,1.7615386276393,0.000324876993909,0.006832609091516,Slc27a3
0.816297736512793,1.76088139192265,1.41E-06,6.61E-05,Pik3r6
0.814782437112372,1.75903286422956,2.22E-07,1.28E-05,Tlr8
0.814082311808633,1.75817943047952,0.000475697637872,0.009413898272731,Gfod1
0.812409561967016,1.75614206987734,2.23E-06,9.98E-05,Map6
0.811852898859138,1.75546459411165,4.88E-07,2.58E-05,Abcb1a
0.808360934193884,1.75122072589823,7.46E-08,4.92E-06,Mcoln2
0.805842538767295,1.74816642886428,0.000432927660738,0.008685003907248,Klk1b11
0.805572078932444,1.74783873349233,4.91E-06,0.000202372281783,Ptger3
0.805389775392213,1.7476178849771,3.37E-07,1.84E-05,Slc36a1
0.805321106812167,1.74753470483211,0.000628976741853,0.011933498584524,Gm10819
0.799535559398373,1.74054071161535,0.001767574651938,0.027266067665421,Nfia
0.796888039674613,1.7373495380866,9.42E-05,0.002476524151853,Tnfsf13b
0.796204905216739,1.73652707571385,9.85E-05,0.002560254327016,Rtn4r
0.793090616961746,1.73278254699878,0.000895620775322,0.016028523530759,Oplah
0.791583397643886,1.73097321135662,1.99E-06,8.94E-05,Mt2
0.787779490663298,1.72641522231336,1.32E-05,0.000467185375809,Tesk2
0.782710056139737,1.72035947934845,0.000256897699662,0.005654209425266,Oasl1
0.782332395822728,1.71990919258895,1.09E-07,6.92E-06,Fam46a
0.7811655018868,1.71851864217564,5.93E-05,0.001723419051163,Nim1k
0.780666133761418,1.71792390461614,5.77E-06,0.000234026981692,Ceacam1
0.777172077672342,1.71376830732489,0.001023373869762,0.01772342539354,Fgf11
0.776359193117932,1.71280295889565,0.002419090187741,0.034534819902903,Rap1gap
0.776163825235464,1.71257102905507,2.70E-07,1.52E-05,Il21r
0.769512178302924,1.70469327432819,1.70E-05,0.000588643025724,Gbp7
0.768016350369705,1.70292671501914,4.57E-05,0.001376965769994,Adgrg1
0.76307566235958,1.69710480599608,2.40E-06,0.000106226940206,Zc3h12a
0.760080447461633,1.6935850596657,8.69E-05,0.002325854728598,Padi4
0.759508275875664,1.69291351849378,0.000124940976679,0.003090444361681,B3gnt5
0.757513063431058,1.69057387813576,4.87E-06,0.000201623048367,Pde4b
0.749095686543668,1.68073897554369,0.002467779208103,0.034950791971101,Dnhd1
0.747577892315708,1.67897167586515,2.21E-05,0.000734092533208,Slc2a6
0.746506516014795,1.67772529831471,0.000132440499925,0.003233437334287,Trpm2
0.744185796074971,1.67502867806303,0.000199533620577,0.004579595465709,Clec2d
0.741114343520014,1.67146638781921,6.56E-06,0.000256090567666,Rxra
0.740480208106362,1.67073185759187,0.001388521815026,0.022795844369343,Spry3
0.73966688590632,1.66979024462568,7.13E-06,0.000275105206621,4632428N05Rik
0.737112715906782,1.66683663703252,0.000130254035346,0.003189736947775,Fut7
0.736223778172984,1.66580990751271,0.000457070788519,0.009078780143799,Nyap1
0.735454262343438,1.66492162187284,0.002646874386584,0.036998750656601,4921536K21Rik
0.73513642493359,1.66455486654723,1.13E-06,5.54E-05,Ass1
0.735052944851745,1.66445855155874,4.34E-06,0.000180840059372,Arrdc4
0.734486857466238,1.66380557630727,3.61E-05,0.001117833567633,Ankrd13d
0.73182240275495,1.66073559733593,8.25E-05,0.002249437451595,Abi3
0.731804025568122,1.66071444286246,0.001743118676677,0.0270183394885,Mtmr7
0.727766791886685,1.65607360079744,6.57E-05,0.00185795082129,Plekhg2
0.727349384522085,1.6555945270442,2.27E-05,0.000747625322669,Nod1
0.726137566533923,1.65420446413929,2.35E-05,0.000769927059124,Sort1
0.725461734248653,1.65342973147818,0.000194294916581,0.004484951094499,Zfp947
0.72472768429773,1.6525886727214,1.58E-05,0.000552340216873,Ttc39b
0.724313931927505,1.65211479264157,0.001965493054026,0.029361947768088,Cd79b
0.719731179654361,1.64687514029879,0.000884856235001,0.015888897282292,4833418N02Rik
0.719244553663112,1.64631973733382,0.0005410600138,0.010526136108852,Grap2
0.718851893297583,1.64587171711636,0.000909608893411,0.016260774984551,Pik3r3
0.718389470035295,1.64534425470385,4.00E-05,0.001221614848039,Tagap
0.718229174201056,1.64516145295366,0.003056827933878,0.04174983414955,Itga9
0.712152394544063,1.63824643757971,6.62E-06,0.000257217518113,Adap2
0.710155925216524,1.63598092294626,0.000552452926505,0.010708933897027,Layn
0.7089309041059,1.63459236854923,9.00E-07,4.51E-05,Pag1
0.705010582616789,1.63015662246718,0.000143444538533,0.003465284054746,Pstpip2
0.701008847948146,1.6256411738821,0.003340665970838,0.044827335116613,Enho
0.700071128569451,1.62458488694387,0.001726232116617,0.026860104955749,Vash1
0.698154757109813,1.6224283388226,1.32E-05,0.000467956099172,1600014C10Rik
0.695021211766174,1.61890823552674,6.54E-06,0.000256090567666,Mmp19
0.692662193866221,1.61626324628152,5.37E-06,0.000219465993765,Mxi1
0.689961584365464,1.61324056100476,0.001760490046134,0.027227225798569,C8g
0.687927625530378,1.61096776400445,1.39E-07,8.44E-06,Id3
0.683124255147931,1.60561305828215,1.43E-05,0.000503432931636,Plxnd1
0.682266860236257,1.60465912454161,1.19E-05,0.000427152818507,Mief2
0.681984511310673,1.60434510845754,0.000119034346702,0.002983089726006,Gypc
